id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
39813214,Condo in Bangkok · ★4.86 · 1 bedroom · 2 beds · 1 bath,102372943,Niramoks,,Din Daeng,13.78687,100.57414,Entire home/apt,2000,365,7,2020-03-13,0.16,1,358,0,
39525904,Condo in Khet Khlong Toei · ★4.75 · 1 bedroom · 1 bed · 1 bath,231239852,Aimy,,Khlong Toei,13.72297,100.57592,Entire home/apt,1500,10,4,2020-01-01,0.09,22,173,0,
39822752,Condo in Bangkok · Studio · 1 bed · 1 bath,305235048,Natchanok,,Huai Khwang,13.76957,100.57842,Entire home/apt,1127,1,1,2022-12-25,0.16,1,178,1,
39530085,Condo in Khet Khlong Toei · ★5.0 · 2 bedrooms · 4 beds · 2 baths,231239852,Aimy,,Khlong Toei,13.71626,100.57588,Entire home/apt,3500,10,3,2020-02-20,0.07,22,173,0,
39536087,Rental unit in Khet Bang Kapi · ★4.75 · 1 bedroom · 1 bed · 1 bath,134974883,Yoyo,,Bang Kapi,13.74832,100.60735,Entire home/apt,650,25,12,2023-06-09,0.30,8,345,7,
39823043,Home in Khet Phaya Thai · ★5.0 · 2 bedrooms · 2 beds · 2 baths,306381167,Aranya,,Phaya Thai,13.78049,100.53949,Entire home/apt,4200,2,16,2023-04-14,0.38,1,160,8,
39536207,Hostel in Krung Thep Maha Nakhon · 1 bedroom · 3 beds · 1 shared bath,144026161,Pat,,Dusit,13.77166,100.50237,Private room,2250,1,0,,,2,208,0,
39665107,Hostel in Bang Chak · 1 bedroom · 7 beds · 6 shared baths,121051544,Kopkit,,Phra Khanong,13.69133,100.60893,Shared room,350,1,0,,,2,179,0,
39677612,Rental unit in Khet Bang Kapi · 1 bedroom · 1 bed · 1 bath,272358230,Charles,,Bang Kapi,13.74767,100.60694,Entire home/apt,400,360,0,,,28,364,0,
39824458,Condo in Khet Watthana · ★4.80 · 2 bedrooms · 2 beds · 1 bath,113954514,Priyanka And Amrish,,Vadhana,13.74454,100.55068,Entire home/apt,1054,1,101,2023-06-09,2.28,2,146,49,
39679473,Home in Khet Watthana · ★4.35 · 4 bedrooms · 6 beds · 3.5 baths,23208097,Tom,,Vadhana,13.742,100.57498,Entire home/apt,11329,1,17,2022-08-16,0.40,3,55,1,
39825465,Condo in Khet Watthana · ★4.92 · 1 bedroom · 1 bed · 1 bath,79171682,Wuttichai,,Vadhana,13.73831,100.58288,Entire home/apt,1486,2,77,2023-06-25,1.82,1,135,39,
39685481,Home in Khet Bang Rak · ★4.91 · 4 bedrooms · 4 beds · 3.5 baths,10211986,Napa,,Bang Rak,13.73495,100.51719,Entire home/apt,6921,2,11,2022-12-10,0.25,3,198,3,
39690458,Home in Thon Buri · ★5.0 · 1 bedroom · 1 bed · 1 bath,305053924,Priscilla,,Thon buri,13.73892,100.49147,Entire home/apt,1200,1,9,2022-11-19,0.21,1,15,2,
39690766,Home in Phra Khanang  · ★4.80 · 4 bedrooms · 16 beds · 8.5 baths,5711286,Susan,,Vadhana,13.71370029,100.59500122,Entire home/apt,5000,2,10,2023-02-25,0.41,4,364,7,
39538574,Rental unit in Khet Bang Na · 1 bedroom · 1 bed · 1 shared bath,300914295,Jesada,,Bang Na,13.66253,100.60596,Shared room,1000,1,0,,,2,365,0,
39538761,Condo in Bang Phlat · ★4.13 · 2 bedrooms · 2 beds · 2.5 baths,298062309,用户6797,,Bang Phlat,13.79932,100.50676,Entire home/apt,1057,30,8,2023-02-14,0.20,1,181,5,
39844854,Serviced apartment in Khet Watthana · 1 bedroom · 1 bed · 1.5 baths,265775228,Pp,,Vadhana,13.73107,100.57007,Entire home/apt,3200,3,2,2022-11-30,0.27,6,270,2,
39539462,Rental unit in Bangkok · ★4.72 · 2 bedrooms · 5 beds · 1 bath,1927968,Evan,,Sathon,13.72058,100.546991,Entire home/apt,1543,1,81,2023-06-07,1.82,39,314,34,
39845514,Rental unit in Khet Pathum Wan · ★4.77 · 2 bedrooms · 3 beds · 2 baths,49539775,Max,,Parthum Wan,13.74424,100.5486,Entire home/apt,4000,2,52,2023-06-17,1.18,42,36,37,
39539716,Serviced apartment in Khet Din Daeng · Studio · 1 bed · 1 private bath,260721735,B.U.,,Din Daeng,13.76126,100.55596,Private room,1600,1,0,,,1,365,0,
39701495,Condo in Bangkok · ★4.74 · 1 bedroom · 1 bed · 1 bath,295657940,Anun,,Chatu Chak,13.81471,100.56415,Entire home/apt,1047,10,27,2023-05-18,0.61,2,170,10,
39846150,Condo in Bangkok  · Studio · 1 bed · 1 private bath,290863292,Pakapen,,Huai Khwang,13.77295,100.58049,Private room,1500,1,0,,,5,114,0,
39847641,Condo in Khet Watthana · ★4.58 · 1 bedroom · 1 bed · 1 bath,294461505,FinLoft,,Vadhana,13.73891,100.58935,Entire home/apt,1688,2,19,2023-06-03,0.72,1,278,14,
39539818,Condo in Bangkok · ★4.81 · Studio · 1 bed · 1 bath,303800172,Julien,,Sathon,13.70844,100.52048,Entire home/apt,1181,3,31,2023-05-18,0.70,1,331,7,
39541293,Boutique hotel in Khet Bang Phlat · 1 bedroom · 2 beds · 1 shared bath,303809146,Angkana,,Bang Phlat,13.7791,100.48629,Private room,1600,1,0,,,1,180,0,
39847956,Rental unit in Khet Bangkok Yai · 1 bedroom · 2 beds · 1.5 baths,306670012,Rapipan,,Bangkok Yai,13.7288499,100.4806734,Private room,1190,1,0,,,3,91,0,
39703781,Condo in Khet Watthana · ★4.98 · 1 bedroom · 1 bed · 1 bath,301825887,O,,Vadhana,13.74001,100.56033,Entire home/apt,2556,14,60,2023-05-27,1.37,1,141,28,
39851321,Serviced apartment in Khet Watthana · 1 bedroom · 1 bed · 1 bath,265775228,Pp,,Vadhana,13.73164,100.56879,Entire home/apt,3200,3,0,,,6,365,0,
39708071,Condo in Khet Watthana · ★4.92 · 1 bedroom · 1 bed · 1 bath,305195110,Nong,,Vadhana,13.7304,100.58494,Entire home/apt,1096,2,60,2023-06-07,1.40,1,310,30,
39708072,Condo in Watthana · 1 bedroom · 1 bed · 1 bath,305194271,Pimonchanok,,Vadhana,13.73185,100.57296,Entire home/apt,3200,55,0,,,1,364,0,
39541391,Rental unit in Khet Ratchathewi · ★4.79 · 1 bedroom · 1 bed · 1 bath,201677068,Curry,,Ratchathewi,13.75077,100.55629,Entire home/apt,1065,3,29,2023-06-09,0.65,254,363,14,
39851590,Serviced apartment in Khet Watthana · ★4.20 · 1 bedroom · 1 bed · 1 bath,265775228,Pp,,Vadhana,13.73093,100.56956,Entire home/apt,3200,3,5,2022-12-12,0.60,6,364,5,
39852300,Townhouse in Khet Watthana · ★3.78 · 1 bedroom · 1 bed · 1.5 shared baths,43556178,Yusuke,,Vadhana,13.74015,100.56302,Private room,350,7,9,2023-06-15,0.22,4,80,8,
39854562,Rental unit in Bangkok  · ★4.80 · 1 bedroom · 1 bed · 1.5 baths,35112478,Ping,,Khlong Toei,13.72472,100.56691,Entire home/apt,1514,1,20,2023-06-23,0.45,10,80,3,
39542437,Condo in Khet Ratchathewi · ★4.71 · 2 bedrooms · 2 beds · 1 bath,201677068,Curry,,Ratchathewi,13.74916,100.55503,Entire home/apt,1934,3,35,2023-05-22,0.79,254,362,19,
39543626,Rental unit in Khet Huai Khwang · ★5.0 · 2 bedrooms · 2 beds · 2 baths,52161947,Noons,,Huai Khwang,13.77301,100.5796,Entire home/apt,1301,28,3,2020-05-03,0.07,124,328,0,
39544175,Bed and breakfast in Khet Phra Nakhon · ★4.60 · Studio · 1 bed · 1 private bath,302706011,Prae,,Phra Nakhon,13.76208,100.50108,Private room,550,1,58,2023-06-21,1.33,11,354,42,
39708151,Condo in Khet Ratchathewi · ★4.76 · 2 bedrooms · 2 beds · 1 bath,201677068,Curry,,Ratchathewi,13.74926,100.55589,Entire home/apt,1934,3,45,2023-06-24,1.01,254,330,34,
39854759,Townhouse in Phranakorn · ★4.91 · 1 bedroom · 2 beds · 1 private bath,4381385,Phil,,Phra Nakhon,13.77168,100.50047,Private room,918,1,11,2023-05-02,0.26,8,77,9,
39712278,Home in Khet Chatuchak · ★4.75 · 4 bedrooms · 6 beds · 3 baths,144701036,Natacha,,Chatu Chak,13.79559,100.56518,Entire home/apt,2671,1,63,2023-06-23,1.44,10,143,35,
39544422,Condo in Suan Luang · 1 bedroom · 1 bed · 1 bath,291249099,Anu,,Vadhana,13.7072,100.60389,Entire home/apt,500,26,0,,,1,0,0,
39855975,Rental unit in Khet Bang Phlat · 2 bedrooms · 2 beds · 2 baths,272358230,Charles,,Bang Phlat,13.79905,100.50643,Entire home/apt,900,50,2,2023-02-27,0.20,28,364,2,
39856059,Rental unit in Khet Huai Khwang · 1 bedroom · 1 bed · 1 bath,272358230,Charles,,Huai Khwang,13.74767,100.5654,Entire home/apt,850,180,0,,,28,365,0,
39721457,Hotel in Khet Khlong Toei · ★4.52 · 3 bedrooms · 4 beds · 3 baths,293020345,Teja,,Khlong Toei,13.73658,100.55569,Private room,3700,1,21,2023-04-22,0.49,1,164,19,
39856242,Townhouse in Phranakorn · ★4.85 · 1 bedroom · 2 beds · 1 private bath,4381385,Phil,,Phra Nakhon,13.77055,100.50207,Private room,918,1,39,2023-05-24,0.90,8,70,27,
39864686,Rental unit in Bangkok · Studio · 1 bed · 1.5 baths,284549024,LuYa,,Din Daeng,13.79794,100.5685,Entire home/apt,1598,1,0,,,3,365,0,
39856571,Townhouse in Phranakorn · ★4.88 · 1 bedroom · 2 beds · 1 private bath,4381385,Phil,,Dusit,13.77209,100.50116,Private room,871,1,25,2023-06-09,0.58,8,79,18,
39857520,Townhouse in Phranakorn · ★4.94 · 1 bedroom · 2 beds · 1 private bath,4381385,Phil,,Phra Nakhon,13.77041,100.50084,Private room,861,1,36,2023-06-08,0.82,8,174,27,
39729113,Guesthouse in Thailand · 1 bedroom · 1 bed · 1 private bath,305073585,Amy,,Phaya Thai,13.76753,100.53953,Private room,550,1,0,,,1,0,0,
39861811,Rental unit in Krung Thep Maha Nakhon · ★4.73 · 2 bedrooms · 2 beds · 1 bath,219301393,Jack,,Ratchathewi,13.74924,100.55422,Entire home/apt,2680,365,23,2020-05-08,0.52,9,365,0,
39872564,Condo in Khet Bang Phlat · 1 bedroom · 1 bed · 1 private bath,213294586,Sun,,Bang Phlat,13.80102,100.5067,Private room,500,60,1,2022-07-29,0.09,12,365,1,
40056408,Rental unit in Bangkok · Studio · 1 bed · 1.5 baths,261031445,焱叔,,Din Daeng,13.75647,100.56516,Entire home/apt,2052,14,0,,,10,365,0,
39735431,Serviced apartment in Khet Ratchathewi · 1 bedroom · 2 beds · 1 bath,144378446,Bee,,Ratchathewi,13.75096,100.5375,Private room,2500,1,0,,,1,365,0,
39736027,Serviced apartment in Huay Kwang · 1 bedroom · 1 bed · 1 bath,304429524,Dararat From Maitria Rama Nine,,Huai Khwang,13.750993109267363,100.5792867,Entire home/apt,4943,1,0,,,12,364,0,
39737213,Serviced apartment in Khet Huai Khwang · 1 bedroom · 1 bed · 1 bath,304429524,Dararat From Maitria Rama Nine,,Huai Khwang,13.750587089815891,100.57831577182304,Entire home/apt,4943,1,1,2020-01-02,0.02,12,364,0,
40068943,Condo in Yannawa District · ★5.0 · 1 bedroom · 1 bed · 1 bath,17223135,Guille,,Sathon,13.71644,100.51363,Entire home/apt,1300,5,4,2023-05-06,0.09,1,0,2,
39738193,Condo in Khet Thon Buri · 1 bedroom · 1 bed · 1 bath,305431299,Supalai,,Thon buri,13.70649,100.49595,Entire home/apt,3280,1,1,2019-11-07,0.02,1,0,0,
39738459,Serviced apartment in Khet Huai Khwang · 1 bedroom · 1 bed · 1 bath,304429524,Dararat From Maitria Rama Nine,,Huai Khwang,13.751291094173693,100.58021642656495,Entire home/apt,4943,1,0,,,12,364,0,
39875014,Condo in Sathon · ★5.0 · 1 bedroom · 2 beds · 1 bath,190070213,Kwan,,Yan na wa,13.69511,100.53939,Entire home/apt,1390,2,4,2020-02-08,0.09,1,160,0,
39875840,Rental unit in Lat Krabang · 10 bedrooms · 10 beds · 1 private bath,307082478,Wanwisa,,Lat Krabang,13.74562,100.77791,Private room,900,1,0,,,1,0,0,
40074335,Rental unit in Khet Huai Khwang · ★4.75 · Studio · 1 bed · 1 private bath,80013395,Belle,,Huai Khwang,13.76968,100.581,Private room,690,1,8,2023-05-13,0.94,3,179,8,
39876816,Rental unit in Khet Ratchathewi · 1 bedroom · 1 bed · 1 shared bath,206552644,Meet,,Ratchathewi,13.75916,100.54295,Shared room,528,1,0,,,1,88,0,
39739505,Rental unit in Khet Din Daeng · Studio · 4 beds · 1 bath,276225099,Supawadee,,Din Daeng,13.75945,100.55448,Entire home/apt,3500,1,0,,,1,0,0,
39740001,Serviced apartment in Huay Kwang · 2 bedrooms · 3 beds · 2 baths,304429524,Dararat From Maitria Rama Nine,,Huai Khwang,13.750150129533884,100.5783628301134,Entire home/apt,6929,1,2,2020-02-01,0.05,12,363,0,
40085836,Rental unit in Chatuchak · ★4.92 · Studio · 1 bed · 1 bath,36424698,Viewii Siraprapha,,Chatu Chak,13.82563,100.56532,Entire home/apt,631,30,12,2020-03-04,0.27,9,5,0,
39740557,Serviced apartment in Khet Huai Khwang · 2 bedrooms · 3 beds · 2 baths,304429524,Dararat From Maitria Rama Nine,,Huai Khwang,13.752128730851167,100.57819220077171,Entire home/apt,6929,1,1,2020-01-27,0.02,12,363,0,
39881966,Condo in Khet Pathum Wan · ★4.76 · 1 bedroom · 1 bed · 1 bath,9088749,Natalie,,Parthum Wan,13.7406,100.54136,Entire home/apt,1430,14,17,2022-07-14,0.38,15,0,1,
40093625,Rental unit in Krung Thep Maha Nakhon · Studio · 3 beds · 2 baths,261031445,焱叔,,Din Daeng,13.79808,100.56896,Entire home/apt,6320,1,1,2019-12-27,0.02,10,91,0,
40095150,Condo in Khet Khlong Toei · ★4.24 · 1 bedroom · 1 bed · 1 bath,158654054,Erica,,Khlong Toei,13.71783,100.57144,Entire home/apt,981,3,21,2023-06-08,0.49,28,347,7,
39885927,Condo in Bang Rak · ★4.86 · 1 bedroom · 3 beds · 1 bath,305192706,Vivala,,Bang Rak,13.72567,100.52754,Entire home/apt,1171,1,35,2023-06-01,0.79,1,141,17,
39886213,Rental unit in Khet Bang Rak · ★4.90 · Studio · 2 beds · 1 bath,10170452,Narn,,Bang Rak,13.72312,100.52326,Entire home/apt,1373,1,20,2023-03-07,0.46,13,336,2,
39886353,Boutique hotel in Khet Ratchathewi · ★4.83 · Studio · 3 beds · 1 private bath,287313056,Theme,,Ratchathewi,13.75392,100.5388,Private room,2252,1,69,2023-06-12,1.57,12,332,23,
40297932,Rental unit in Bangkok · ★4.82 · 1 bedroom · 1 bed · 1 bath,251475219,Kanomping,,Phaya Thai,13.78395,100.54754,Entire home/apt,1506,1,22,2023-05-29,0.52,12,357,16,
40299278,Serviced apartment in Khet Din Daeng · 1 bedroom · 2 beds · 2 baths,304429745,Tian,,Din Daeng,13.77652,100.57229,Private room,1972,30,0,,,13,365,0,
40096282,Condo in Khet Khlong Toei · Studio · 1 bed · 1 bath,111844630,B,,Khlong Toei,13.72648,100.56724,Entire home/apt,1789,14,2,2020-03-03,0.05,23,44,0,
40096522,Condo in Bangkok · ★4.91 · 1 bedroom · 1 bed · 1 bath,309257271,Fyre,,Khlong Toei,13.71829,100.5751,Entire home/apt,1172,3,22,2023-06-03,0.50,1,163,4,
40312436,Townhouse in Khet Khlong Toei · ★4.85 · 3 bedrooms · 6 beds · 3.5 baths,64405287,Kanit,,Vadhana,13.71501,100.59541,Entire home/apt,3698,2,34,2023-06-24,0.78,2,131,26,
39900592,Townhouse in Khet Lak Si · 1 bedroom · 1 bed · 1 private bath,165814945,Dutsada,,Lak Si,13.89171,100.56249,Private room,750,1,1,2023-03-05,0.26,5,365,1,
40096847,Rental unit in Bangkok  · ★4.86 · 1 bedroom · 2 beds · 1.5 baths,235135484,Shin,,Khlong Toei,13.73485,100.55881,Entire home/apt,2800,1,111,2023-06-05,2.52,26,53,72,
40097562,Home in Khet Phaya Thai · ★5.0 · 2 bedrooms · 3 beds · 2 baths,36938545,Rhana (Nat),,Phaya Thai,13.77457,100.53826,Entire home/apt,4643,1,30,2023-05-01,0.71,1,215,10,
39901201,Rental unit in Khet Sathon · ★4.67 · 4 bedrooms · 5 beds · 2.5 baths,307342659,林林,,Sathon,13.71605,100.53098,Entire home/apt,7999,180,6,2020-02-25,0.14,1,91,0,
40313221,Rental unit in Khet Bang Kapi · 2 bedrooms · 2 beds · 1 bath,311502525,Wanchun,,Bang Kapi,13.7616,100.65017,Entire home/apt,1112,7,0,,,4,26,0,
40098056,Rental unit in Khet Phra Nakhon · ★4.59 · Studio · 1 bed · 1 private bath,302706011,Prae,,Phra Nakhon,13.76139,100.50079,Private room,543,1,66,2023-06-20,5.53,11,324,66,
40100230,Townhouse in Khet Wang Thonglang · 1 bedroom · 1 bed · 1.5 baths,300906280,อัญชลี,,Wang Thong Lang,13.78803,100.61442,Private room,352,1,2,2022-01-31,0.07,3,299,0,
40313788,Condo in Khet Sathon · ★4.89 · 2 bedrooms · 2 beds · 2 baths,304055756,Carsten,,Sathon,13.71566,100.51793,Entire home/apt,4383,30,9,2020-10-19,0.21,2,150,0,
39901395,Rental unit in Krung Thep Maha Nakhon · 1 bedroom · 1 bed · 1 private bath,296646763,Tawaree,,Suanluang,13.73648,100.63028,Private room,1163,2,0,,,1,178,0,
40100416,Rental unit in Bangkok · ★4.89 · 1 bedroom · 2 beds · 1 bath,119203329,Leona,,Huai Khwang,13.75403,100.57465,Entire home/apt,1200,10,9,2023-02-14,0.20,28,75,1,
40101238,Rental unit in Khet Don Mueang · 1 bedroom · 1 bed · 1 bath,115192173,Gabriela,,Don Mueang,13.92568,100.59945,Entire home/apt,4500,1,0,,,1,365,0,
39904499,Rental unit in Bangkok · 1 bedroom · 2 beds · 1.5 baths,157737601,Mongkorn,,Vadhana,13.73165,100.57518,Entire home/apt,1980,2,1,2020-01-04,0.02,4,149,0,
40314713,Serviced apartment in Khet Din Daeng · ★5.0 · Studio · 1 bed · 1 bath,214748006,Lita,,Din Daeng,13.75745,100.56405,Private room,1079,1,4,2023-02-14,0.10,4,90,3,
40314940,Serviced apartment in Khet Din Daeng · Studio · 1 bed · 1 bath,214748006,Lita,,Din Daeng,13.75907,100.56505,Private room,1243,1,1,2020-01-28,0.02,4,81,0,
40315166,Serviced apartment in Khet Din Daeng · 1 bedroom · 1 bed · 4.5 shared baths,214748006,Lita,,Din Daeng,13.75631,100.56403,Shared room,471,1,1,2023-03-03,0.26,4,94,1,
40103228,Rental unit in 曼谷 · 1 bedroom · 2 beds · 2 baths,309480587,文国,,Huai Khwang,13.77843,100.57502,Entire home/apt,5000,1,1,2022-12-30,0.17,1,179,1,
39904737,Townhouse in Khet Lak Si · 2 bedrooms · 3 beds · 3 baths,156885501,Nat,,Lak Si,13.89823,100.58596,Private room,1250,1,0,,,9,91,0,
39925465,Aparthotel in Khet Samphanthawong · 1 bedroom · 1 bed · 1 bath,285546572,Riverview,,Samphanthawong,13.73328,100.51308,Entire home/apt,1814,1,0,,,21,1,0,
40109859,Rental unit in กรุงเทพมหานคร · 1 bedroom · 2 beds · 1 bath,162537040,Songnya,,Sathon,13.71092,100.51896,Entire home/apt,1150,200,2,2020-02-02,0.05,12,364,0,
40317332,Condo in Khet Phasi Charoen · ★4.88 · 1 bedroom · 1 bed · 1 bath,304793117,Pang,,Phasi Charoen,13.7181,100.45523,Entire home/apt,999,28,25,2023-05-06,0.59,2,224,7,
40120249,Condo in Bangkok · 1 bedroom · 1 bed · 1 private bath,89941468,Thirayuth,,Vadhana,13.74128,100.58491,Private room,35217,360,0,,,1,365,0,
39925480,Aparthotel in Khet Samphanthawong · 1 bedroom · 1 bed · 1 bath,285546572,Riverview,,Samphanthawong,13.73328,100.51308,Entire home/apt,1814,1,0,,,21,36,0,
40122657,Condo in Khet Bang Rak · ★4.89 · 3 bedrooms · 4 beds · 2.5 baths,39744308,Ed,,Bang Rak,13.724823951721191,100.53050231933594,Entire home/apt,4578,1,28,2023-06-03,0.64,12,289,18,
39925491,Aparthotel in Khet Samphanthawong · 1 bedroom · 1 bed · 1 bath,285546572,Riverview,,Samphanthawong,13.73328,100.51308,Entire home/apt,2165,1,0,,,21,1,0,
40319983,Hostel in Khet Ratchathewi · 1 bedroom · 2 beds · 3 shared baths,311564425,Veerachai,,Ratchathewi,13.75693,100.53024,Private room,1450,1,0,,,1,0,0,
40324695,Rental unit in Krung Thep Maha Nakhon · ★4.52 · 2 bedrooms · 2 beds · 2 baths,79624768,Eva,,Huai Khwang,13.75996,100.56889,Entire home/apt,2843,1,25,2023-06-12,0.73,41,86,18,
40125583,Hotel in Khet Ratchathewi · 1 bedroom · 3 beds · 1 private bath,309661618,Vince Hotel,,Ratchathewi,13.75447,100.53461,Private room,3900,1,0,,,9,0,0,
40326241,Villa in Watthana · ★4.89 · 5 bedrooms · 5 beds · 5 baths,281340146,Toshiaki,,Vadhana,13.73626,100.59163,Entire home/apt,42260,1,10,2023-04-29,0.23,2,215,2,
39925502,Aparthotel in Khet Samphanthawong · 1 bedroom · 1 bed · 1 bath,285546572,Riverview,,Samphanthawong,13.73328,100.51308,Entire home/apt,3627,1,0,,,21,18,0,
39925515,Aparthotel in Khet Samphanthawong · 1 bedroom · 1 bed · 1 bath,285546572,Riverview,,Samphanthawong,13.73328,100.51308,Entire home/apt,2282,1,0,,,21,1,0,
40126171,Townhouse in Khet Watthana · ★4.76 · 3 bedrooms · 4 beds · 2.5 baths,221304783,City Hideaway,,Vadhana,13.72133,100.58923,Entire home/apt,1207,1,17,2021-07-11,0.39,1,333,0,
40330604,Rental unit in Krung Thep Maha Nakhon · ★4.52 · 1 bedroom · 1 bed · 1 bath,79624768,Eva,,Huai Khwang,13.7603,100.56863,Entire home/apt,1314,1,21,2023-05-31,0.53,41,75,3,
40330912,Condo in Krung Thep Maha Nakhon · ★4.41 · 1 bedroom · 1 bed · 1 bath,79624768,Eva,,Huai Khwang,13.75367,100.57461,Entire home/apt,821,2,22,2023-06-08,1.03,41,50,13,
40129485,Condo in Krung Thep Maha Nakhon · ★4.68 · 1 bedroom · 1 bed · 1 bath,35082871,Ed,,Vadhana,13.74538,100.55777,Entire home/apt,1416,2,28,2023-06-19,0.64,44,357,13,
40331199,Hotel in Khet Bang Rak · 1 bedroom · 1 bed · 1.5 baths,311663794,Sapphire,,Bang Rak,13.72834,100.53531,Private room,1300,1,0,,,1,180,0,
39925531,Aparthotel in Khet Samphanthawong · 1 bedroom · 1 bed · 1 bath,285546572,Riverview,,Samphanthawong,13.73328,100.51308,Entire home/apt,2165,1,0,,,21,1,0,
40144827,Condo in Khet Don Mueang · 1 bedroom · 1 bed · 1 bath,308440414,Tj,,Sai Mai,13.94029,100.62479,Entire home/apt,879,1,0,,,2,181,0,
39925541,Aparthotel in Khet Samphanthawong · 1 bedroom · 1 bed · 1 bath,285546572,Riverview,,Samphanthawong,13.73328,100.51308,Entire home/apt,1463,1,0,,,21,1,0,
40331416,Rental unit in Khet Khlong Toei · ★4.26 · Studio · 1 bed · 1 bath,79624768,Eva,,Vadhana,13.73789,100.55937,Entire home/apt,1414,2,47,2023-05-28,1.38,41,79,33,
40331671,Rental unit in Khet Khlong Toei · ★4.68 · 1 bedroom · 1 bed · 1 bath,79624768,Eva,,Khlong Toei,13.73866,100.55812,Entire home/apt,1457,2,38,2023-06-12,1.13,41,81,19,
40145431,Townhouse in ลาดกระบัง · 3 bedrooms · 5 beds · 4 baths,165477772,Tawat,,Lat Krabang,13.75734,100.79274,Private room,705,1,0,,,1,180,0,
40332172,Condo in Khet Phra Khanong · 2 bedrooms · 2 beds · 1 bath,306704320,Kangaroo,,Vadhana,13.70529,100.60283,Entire home/apt,1642,1,2,2023-02-01,0.05,18,89,1,
40147675,Townhouse in Khet Phra Nakhon · ★4.59 · 1 bedroom · 1 bed · 1 private bath,40283811,Donlada,,Phra Nakhon,13.75419,100.49963,Private room,1279,1,17,2023-02-18,0.40,2,307,11,
40332352,Rental unit in Khet Khlong Toei · ★4.33 · 1 bedroom · 2 beds · 1 bath,30184425,Lalida,,Khlong Toei,13.73982,100.55387,Entire home/apt,1090,1,9,2023-03-20,0.21,1,165,5,
39925667,Aparthotel in Khet Samphanthawong · 1 bedroom · 1 bed · 1 bath,285546572,Riverview,,Samphanthawong,13.73328,100.51308,Entire home/apt,3627,1,2,2022-12-19,0.09,21,29,1,
39925684,Aparthotel in Khet Samphanthawong · 1 bedroom · 1 bed · 1 bath,285546572,Riverview,,Samphanthawong,13.73328,100.51308,Entire home/apt,2048,1,0,,,21,1,0,
