travelCode,userCode,name,place,days,price,total,date
57278,557,Hotel AF,Sao Paulo (SP),3,139.1,417.3,06/23/2022
57281,558,Hotel BP,Brasilia (DF),1,247.62,247.62,10/10/2019
57286,558,Hotel BD,Natal (RN),2,242.88,485.76,11/14/2019
57292,558,Hotel A,Florianopolis (SC),4,313.02,1252.08,12/26/2019
57295,558,Hotel AF,Sao Paulo (SP),3,139.1,417.3,01/16/2020
57297,558,Hotel AU,Recife (PE),4,312.83,1251.32,01/30/2020
57298,558,Hotel Z,Aracaju (SE),2,208.04,416.08,02/06/2020
57300,558,Hotel A,Florianopolis (SC),2,313.02,626.04,02/20/2020
57303,558,Hotel AF,Sao Paulo (SP),3,139.1,417.3,03/12/2020
57305,558,Hotel K,Salvador (BH),4,263.41,1053.64,03/26/2020
57315,558,Hotel Z,Aracaju (SE),3,208.04,624.12,06/04/2020
57318,558,Hotel AF,Sao Paulo (SP),2,139.1,278.2,06/25/2020
57328,558,Hotel K,Salvador (BH),2,263.41,526.82,09/03/2020
57329,558,Hotel K,Salvador (BH),1,263.41,263.41,09/10/2020
57331,558,Hotel AU,Recife (PE),3,312.83,938.49,09/24/2020
57334,558,Hotel Z,Aracaju (SE),3,208.04,624.12,10/15/2020
57342,558,Hotel K,Salvador (BH),2,263.41,526.82,12/10/2020
57343,558,Hotel BD,Natal (RN),2,242.88,485.76,12/17/2020
57354,558,Hotel Z,Aracaju (SE),4,208.04,832.16,03/04/2021
57355,558,Hotel AU,Recife (PE),1,312.83,312.83,03/11/2021
57357,558,Hotel AU,Recife (PE),3,312.83,938.49,03/25/2021
57358,558,Hotel AU,Recife (PE),1,312.83,312.83,04/01/2021
57368,558,Hotel AF,Sao Paulo (SP),1,139.1,139.1,06/10/2021
57369,558,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,06/17/2021
57370,558,Hotel A,Florianopolis (SC),3,313.02,939.06,06/24/2021
57375,558,Hotel Z,Aracaju (SE),4,208.04,832.16,07/29/2021
57379,558,Hotel BD,Natal (RN),3,242.88,728.64,08/26/2021
57383,558,Hotel AF,Sao Paulo (SP),1,139.1,139.1,09/23/2021
57384,558,Hotel BD,Natal (RN),1,242.88,242.88,09/30/2021
57392,558,Hotel Z,Aracaju (SE),3,208.04,624.12,11/25/2021
57398,558,Hotel Z,Aracaju (SE),4,208.04,832.16,01/06/2022
57404,559,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,10/03/2019
57407,559,Hotel BD,Natal (RN),1,242.88,242.88,10/24/2019
57412,559,Hotel A,Florianopolis (SC),3,313.02,939.06,11/28/2019
57418,559,Hotel BP,Brasilia (DF),2,247.62,495.24,01/09/2020
57419,559,Hotel BP,Brasilia (DF),1,247.62,247.62,01/16/2020
57420,559,Hotel Z,Aracaju (SE),3,208.04,624.12,01/23/2020
57422,559,Hotel AU,Recife (PE),1,312.83,312.83,02/06/2020
57425,559,Hotel AU,Recife (PE),3,312.83,938.49,02/27/2020
57426,559,Hotel AF,Sao Paulo (SP),1,139.1,139.1,03/05/2020
57429,559,Hotel BP,Brasilia (DF),2,247.62,495.24,03/26/2020
57434,559,Hotel AF,Sao Paulo (SP),3,139.1,417.3,04/30/2020
57437,559,Hotel A,Florianopolis (SC),1,313.02,313.02,05/21/2020
57438,559,Hotel BD,Natal (RN),1,242.88,242.88,05/28/2020
57439,559,Hotel BP,Brasilia (DF),3,247.62,742.86,06/04/2020
57444,559,Hotel Z,Aracaju (SE),4,208.04,832.16,07/09/2020
57450,559,Hotel K,Salvador (BH),3,263.41,790.23,08/20/2020
57453,559,Hotel BP,Brasilia (DF),3,247.62,742.86,09/10/2020
57454,559,Hotel AF,Sao Paulo (SP),3,139.1,417.3,09/17/2020
57459,559,Hotel BP,Brasilia (DF),3,247.62,742.86,10/22/2020
57461,559,Hotel Z,Aracaju (SE),2,208.04,416.08,11/05/2020
57462,559,Hotel AU,Recife (PE),1,312.83,312.83,11/12/2020
57463,559,Hotel AU,Recife (PE),1,312.83,312.83,11/19/2020
57464,559,Hotel K,Salvador (BH),2,263.41,526.82,11/26/2020
57469,559,Hotel Z,Aracaju (SE),1,208.04,208.04,12/31/2020
57470,559,Hotel AF,Sao Paulo (SP),2,139.1,278.2,01/07/2021
57471,559,Hotel AF,Sao Paulo (SP),4,139.1,556.4,01/14/2021
57472,560,Hotel A,Florianopolis (SC),2,313.02,626.04,09/26/2019
57473,560,Hotel AF,Sao Paulo (SP),3,139.1,417.3,10/03/2019
57477,560,Hotel A,Florianopolis (SC),4,313.02,1252.08,10/31/2019
57478,560,Hotel BD,Natal (RN),4,242.88,971.52,11/07/2019
57480,560,Hotel BD,Natal (RN),2,242.88,485.76,11/21/2019
57484,560,Hotel K,Salvador (BH),3,263.41,790.23,12/19/2019
57492,560,Hotel BP,Brasilia (DF),3,247.62,742.86,02/13/2020
57493,560,Hotel BD,Natal (RN),1,242.88,242.88,02/20/2020
57495,560,Hotel AF,Sao Paulo (SP),4,139.1,556.4,03/05/2020
57497,560,Hotel AU,Recife (PE),4,312.83,1251.32,03/19/2020
57510,560,Hotel Z,Aracaju (SE),4,208.04,832.16,06/18/2020
57515,560,Hotel Z,Aracaju (SE),3,208.04,624.12,07/23/2020
57523,560,Hotel BP,Brasilia (DF),1,247.62,247.62,09/17/2020
57526,560,Hotel Z,Aracaju (SE),1,208.04,208.04,10/08/2020
57527,560,Hotel BP,Brasilia (DF),3,247.62,742.86,10/15/2020
57531,560,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,11/12/2020
57532,560,Hotel BP,Brasilia (DF),3,247.62,742.86,11/19/2020
57535,560,Hotel K,Salvador (BH),3,263.41,790.23,12/10/2020
57539,560,Hotel BD,Natal (RN),1,242.88,242.88,01/07/2021
57543,560,Hotel Z,Aracaju (SE),3,208.04,624.12,02/04/2021
57544,560,Hotel A,Florianopolis (SC),2,313.02,626.04,02/11/2021
57546,560,Hotel AU,Recife (PE),4,312.83,1251.32,02/25/2021
57548,560,Hotel BD,Natal (RN),2,242.88,485.76,03/11/2021
57551,560,Hotel K,Salvador (BH),3,263.41,790.23,04/01/2021
57555,560,Hotel AF,Sao Paulo (SP),4,139.1,556.4,04/29/2021
57557,560,Hotel AF,Sao Paulo (SP),2,139.1,278.2,05/13/2021
57561,561,Hotel A,Florianopolis (SC),2,313.02,626.04,10/03/2019
57566,561,Hotel BD,Natal (RN),1,242.88,242.88,11/07/2019
57568,561,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,11/21/2019
57571,561,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,12/12/2019
57572,561,Hotel BP,Brasilia (DF),4,247.62,990.48,12/19/2019
57573,561,Hotel A,Florianopolis (SC),4,313.02,1252.08,12/26/2019
57579,561,Hotel A,Florianopolis (SC),3,313.02,939.06,02/06/2020
57583,561,Hotel BP,Brasilia (DF),1,247.62,247.62,03/05/2020
57587,561,Hotel BP,Brasilia (DF),4,247.62,990.48,04/02/2020
57588,561,Hotel AF,Sao Paulo (SP),4,139.1,556.4,04/09/2020
57589,561,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,04/16/2020
57591,561,Hotel BD,Natal (RN),1,242.88,242.88,04/30/2020
57592,561,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,05/07/2020
57596,561,Hotel K,Salvador (BH),3,263.41,790.23,06/04/2020
57600,561,Hotel BP,Brasilia (DF),3,247.62,742.86,07/02/2020
57601,561,Hotel AF,Sao Paulo (SP),4,139.1,556.4,07/09/2020
57602,561,Hotel A,Florianopolis (SC),1,313.02,313.02,07/16/2020
57607,561,Hotel A,Florianopolis (SC),1,313.02,313.02,08/20/2020
57610,561,Hotel BP,Brasilia (DF),4,247.62,990.48,09/10/2020
57619,561,Hotel AF,Sao Paulo (SP),2,139.1,278.2,11/12/2020
57621,561,Hotel AU,Recife (PE),1,312.83,312.83,11/26/2020
57625,561,Hotel K,Salvador (BH),4,263.41,1053.64,12/24/2020
57633,561,Hotel BD,Natal (RN),3,242.88,728.64,02/18/2021
57638,561,Hotel BP,Brasilia (DF),3,247.62,742.86,03/25/2021
57642,561,Hotel BP,Brasilia (DF),4,247.62,990.48,04/22/2021
57646,561,Hotel BD,Natal (RN),1,242.88,242.88,05/20/2021
57647,561,Hotel A,Florianopolis (SC),1,313.02,313.02,05/27/2021
57650,561,Hotel K,Salvador (BH),2,263.41,526.82,06/17/2021
57655,561,Hotel AU,Recife (PE),3,312.83,938.49,07/22/2021
57657,561,Hotel BD,Natal (RN),1,242.88,242.88,08/05/2021
57658,561,Hotel BP,Brasilia (DF),3,247.62,742.86,08/12/2021
57664,561,Hotel K,Salvador (BH),3,263.41,790.23,09/23/2021
57667,561,Hotel BP,Brasilia (DF),2,247.62,495.24,10/14/2021
57672,561,Hotel Z,Aracaju (SE),1,208.04,208.04,11/18/2021
57683,562,Hotel BP,Brasilia (DF),1,247.62,247.62,10/17/2019
57686,562,Hotel AF,Sao Paulo (SP),1,139.1,139.1,11/07/2019
57691,562,Hotel K,Salvador (BH),3,263.41,790.23,12/12/2019
57695,562,Hotel Z,Aracaju (SE),2,208.04,416.08,01/09/2020
57700,562,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,02/13/2020
57701,562,Hotel BD,Natal (RN),1,242.88,242.88,02/20/2020
57704,562,Hotel AU,Recife (PE),3,312.83,938.49,03/12/2020
57706,562,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,03/26/2020
57713,562,Hotel AF,Sao Paulo (SP),4,139.1,556.4,05/14/2020
57717,562,Hotel AF,Sao Paulo (SP),2,139.1,278.2,06/11/2020
57722,562,Hotel BP,Brasilia (DF),4,247.62,990.48,07/16/2020
57725,562,Hotel BD,Natal (RN),4,242.88,971.52,08/06/2020
57727,562,Hotel Z,Aracaju (SE),4,208.04,832.16,08/20/2020
57729,562,Hotel BP,Brasilia (DF),2,247.62,495.24,09/03/2020
57730,562,Hotel BP,Brasilia (DF),3,247.62,742.86,09/10/2020
57733,562,Hotel BD,Natal (RN),1,242.88,242.88,10/01/2020
57737,562,Hotel BP,Brasilia (DF),3,247.62,742.86,10/29/2020
57741,562,Hotel Z,Aracaju (SE),1,208.04,208.04,11/26/2020
57742,562,Hotel A,Florianopolis (SC),1,313.02,313.02,12/03/2020
57745,562,Hotel AF,Sao Paulo (SP),3,139.1,417.3,12/24/2020
57746,562,Hotel Z,Aracaju (SE),1,208.04,208.04,12/31/2020
57753,562,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,02/18/2021
57755,562,Hotel AU,Recife (PE),1,312.83,312.83,03/04/2021
57758,562,Hotel Z,Aracaju (SE),2,208.04,416.08,03/25/2021
57759,562,Hotel Z,Aracaju (SE),2,208.04,416.08,04/01/2021
57763,562,Hotel BP,Brasilia (DF),2,247.62,495.24,04/29/2021
57764,562,Hotel BP,Brasilia (DF),2,247.62,495.24,05/06/2021
57766,563,Hotel AU,Recife (PE),1,312.83,312.83,10/03/2019
57767,563,Hotel Z,Aracaju (SE),2,208.04,416.08,10/10/2019
57768,563,Hotel K,Salvador (BH),3,263.41,790.23,10/17/2019
57769,563,Hotel Z,Aracaju (SE),3,208.04,624.12,10/24/2019
57771,563,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,11/07/2019
57774,563,Hotel K,Salvador (BH),1,263.41,263.41,11/28/2019
57776,563,Hotel BD,Natal (RN),4,242.88,971.52,12/12/2019
57780,563,Hotel A,Florianopolis (SC),4,313.02,1252.08,01/09/2020
57782,563,Hotel A,Florianopolis (SC),1,313.02,313.02,01/23/2020
57785,563,Hotel A,Florianopolis (SC),3,313.02,939.06,02/13/2020
57787,563,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,02/27/2020
57793,563,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,04/09/2020
57794,563,Hotel Z,Aracaju (SE),2,208.04,416.08,04/16/2020
57803,563,Hotel BP,Brasilia (DF),2,247.62,495.24,06/18/2020
57804,563,Hotel BP,Brasilia (DF),2,247.62,495.24,06/25/2020
57809,563,Hotel BP,Brasilia (DF),2,247.62,495.24,07/30/2020
57819,563,Hotel BD,Natal (RN),3,242.88,728.64,10/08/2020
57824,563,Hotel BP,Brasilia (DF),3,247.62,742.86,11/12/2020
57826,563,Hotel A,Florianopolis (SC),1,313.02,313.02,11/26/2020
57837,563,Hotel BP,Brasilia (DF),3,247.62,742.86,02/11/2021
57840,563,Hotel BP,Brasilia (DF),4,247.62,990.48,03/04/2021
57841,564,Hotel BD,Natal (RN),2,242.88,485.76,09/26/2019
57842,564,Hotel BP,Brasilia (DF),3,247.62,742.86,10/03/2019
57853,564,Hotel BD,Natal (RN),1,242.88,242.88,12/19/2019
57854,564,Hotel BD,Natal (RN),2,242.88,485.76,12/26/2019
57856,564,Hotel BP,Brasilia (DF),4,247.62,990.48,01/09/2020
57857,564,Hotel AF,Sao Paulo (SP),1,139.1,139.1,01/16/2020
57859,564,Hotel AF,Sao Paulo (SP),3,139.1,417.3,01/30/2020
57867,564,Hotel BD,Natal (RN),2,242.88,485.76,03/26/2020
57869,564,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,04/09/2020
57871,564,Hotel BD,Natal (RN),1,242.88,242.88,04/23/2020
57879,564,Hotel K,Salvador (BH),4,263.41,1053.64,06/18/2020
57884,564,Hotel Z,Aracaju (SE),3,208.04,624.12,07/23/2020
57886,565,Hotel BP,Brasilia (DF),4,247.62,990.48,10/03/2019
57887,565,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,10/10/2019
57902,565,Hotel BP,Brasilia (DF),4,247.62,990.48,01/23/2020
57907,565,Hotel AU,Recife (PE),1,312.83,312.83,02/27/2020
57909,565,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,03/12/2020
57913,565,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,04/09/2020
57923,565,Hotel BP,Brasilia (DF),1,247.62,247.62,06/18/2020
57925,565,Hotel K,Salvador (BH),2,263.41,526.82,07/02/2020
57929,565,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,07/30/2020
57931,565,Hotel BP,Brasilia (DF),4,247.62,990.48,08/13/2020
57932,565,Hotel A,Florianopolis (SC),2,313.02,626.04,08/20/2020
57934,565,Hotel BP,Brasilia (DF),1,247.62,247.62,09/03/2020
57945,565,Hotel AF,Sao Paulo (SP),1,139.1,139.1,11/19/2020
57946,565,Hotel AF,Sao Paulo (SP),2,139.1,278.2,11/26/2020
57947,565,Hotel A,Florianopolis (SC),1,313.02,313.02,12/03/2020
57950,565,Hotel K,Salvador (BH),3,263.41,790.23,12/24/2020
57955,565,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,01/28/2021
57960,565,Hotel BD,Natal (RN),2,242.88,485.76,03/04/2021
57964,565,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,04/01/2021
57972,565,Hotel BD,Natal (RN),4,242.88,971.52,05/27/2021
57973,565,Hotel Z,Aracaju (SE),2,208.04,416.08,06/03/2021
57986,565,Hotel K,Salvador (BH),3,263.41,790.23,09/02/2021
57987,565,Hotel Z,Aracaju (SE),4,208.04,832.16,09/09/2021
57990,565,Hotel A,Florianopolis (SC),2,313.02,626.04,09/30/2021
58008,565,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,02/03/2022
58023,565,Hotel Z,Aracaju (SE),2,208.04,416.08,05/19/2022
58027,565,Hotel BP,Brasilia (DF),4,247.62,990.48,06/16/2022
58034,565,Hotel AF,Sao Paulo (SP),3,139.1,417.3,08/04/2022
58039,565,Hotel Z,Aracaju (SE),1,208.04,208.04,09/08/2022
58045,565,Hotel BD,Natal (RN),1,242.88,242.88,10/20/2022
58046,565,Hotel Z,Aracaju (SE),4,208.04,832.16,10/27/2022
58050,565,Hotel K,Salvador (BH),4,263.41,1053.64,11/24/2022
58055,566,Hotel AU,Recife (PE),1,312.83,312.83,10/24/2019
58062,566,Hotel AU,Recife (PE),4,312.83,1251.32,12/12/2019
58066,566,Hotel AF,Sao Paulo (SP),1,139.1,139.1,01/09/2020
58067,566,Hotel BP,Brasilia (DF),4,247.62,990.48,01/16/2020
58068,566,Hotel BP,Brasilia (DF),4,247.62,990.48,01/23/2020
58071,566,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,02/13/2020
58072,566,Hotel AU,Recife (PE),2,312.83,625.66,02/20/2020
58074,566,Hotel A,Florianopolis (SC),2,313.02,626.04,03/05/2020
58077,566,Hotel BP,Brasilia (DF),2,247.62,495.24,03/26/2020
58088,566,Hotel K,Salvador (BH),4,263.41,1053.64,06/11/2020
58091,566,Hotel BD,Natal (RN),3,242.88,728.64,07/02/2020
58093,566,Hotel K,Salvador (BH),1,263.41,263.41,07/16/2020
58096,566,Hotel BP,Brasilia (DF),4,247.62,990.48,08/06/2020
58104,566,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,10/01/2020
58106,566,Hotel K,Salvador (BH),2,263.41,526.82,10/15/2020
58109,566,Hotel AU,Recife (PE),1,312.83,312.83,11/05/2020
58115,566,Hotel AU,Recife (PE),4,312.83,1251.32,12/17/2020
58116,566,Hotel K,Salvador (BH),2,263.41,526.82,12/24/2020
58118,566,Hotel BD,Natal (RN),3,242.88,728.64,01/07/2021
58119,567,Hotel K,Salvador (BH),3,263.41,790.23,09/26/2019
58124,567,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,10/31/2019
58127,567,Hotel BP,Brasilia (DF),4,247.62,990.48,11/21/2019
58130,567,Hotel AF,Sao Paulo (SP),2,139.1,278.2,12/12/2019
58135,567,Hotel A,Florianopolis (SC),4,313.02,1252.08,01/16/2020
58139,567,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,02/13/2020
58146,567,Hotel AF,Sao Paulo (SP),1,139.1,139.1,04/02/2020
58148,567,Hotel BD,Natal (RN),3,242.88,728.64,04/16/2020
58151,567,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,05/07/2020
58153,567,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,05/21/2020
58157,567,Hotel BP,Brasilia (DF),4,247.62,990.48,06/18/2020
58158,567,Hotel Z,Aracaju (SE),3,208.04,624.12,06/25/2020
58178,567,Hotel BD,Natal (RN),1,242.88,242.88,11/12/2020
58179,567,Hotel K,Salvador (BH),1,263.41,263.41,11/19/2020
58181,567,Hotel AU,Recife (PE),1,312.83,312.83,12/03/2020
58182,567,Hotel AF,Sao Paulo (SP),2,139.1,278.2,12/10/2020
58186,567,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,01/07/2021
58191,567,Hotel AU,Recife (PE),4,312.83,1251.32,02/11/2021
58192,567,Hotel Z,Aracaju (SE),4,208.04,832.16,02/18/2021
58193,567,Hotel A,Florianopolis (SC),2,313.02,626.04,02/25/2021
58195,567,Hotel BP,Brasilia (DF),4,247.62,990.48,03/11/2021
58198,567,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,04/01/2021
58201,567,Hotel Z,Aracaju (SE),2,208.04,416.08,04/22/2021
58202,567,Hotel BP,Brasilia (DF),3,247.62,742.86,04/29/2021
58205,567,Hotel K,Salvador (BH),1,263.41,263.41,05/20/2021
58206,567,Hotel BP,Brasilia (DF),2,247.62,495.24,05/27/2021
58209,567,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,06/17/2021
58218,568,Hotel K,Salvador (BH),3,263.41,790.23,11/21/2019
58222,568,Hotel Z,Aracaju (SE),3,208.04,624.12,12/19/2019
58226,568,Hotel K,Salvador (BH),4,263.41,1053.64,01/16/2020
58227,568,Hotel AU,Recife (PE),1,312.83,312.83,01/23/2020
58233,568,Hotel Z,Aracaju (SE),3,208.04,624.12,03/05/2020
58235,568,Hotel BD,Natal (RN),4,242.88,971.52,03/19/2020
58237,568,Hotel BP,Brasilia (DF),3,247.62,742.86,04/02/2020
58238,568,Hotel BP,Brasilia (DF),2,247.62,495.24,04/09/2020
58241,568,Hotel BP,Brasilia (DF),4,247.62,990.48,04/30/2020
58242,568,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,05/07/2020
58246,568,Hotel BP,Brasilia (DF),1,247.62,247.62,06/04/2020
58248,568,Hotel AU,Recife (PE),3,312.83,938.49,06/18/2020
58249,568,Hotel AF,Sao Paulo (SP),4,139.1,556.4,06/25/2020
58255,568,Hotel A,Florianopolis (SC),3,313.02,939.06,08/06/2020
58260,568,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,09/10/2020
58261,568,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,09/17/2020
58265,568,Hotel K,Salvador (BH),2,263.41,526.82,10/15/2020
58266,568,Hotel BP,Brasilia (DF),1,247.62,247.62,10/22/2020
58271,568,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,11/26/2020
58272,568,Hotel AU,Recife (PE),1,312.83,312.83,12/03/2020
58279,568,Hotel BD,Natal (RN),3,242.88,728.64,01/21/2021
58281,568,Hotel Z,Aracaju (SE),4,208.04,832.16,02/04/2021
58284,568,Hotel AU,Recife (PE),3,312.83,938.49,02/25/2021
58287,568,Hotel AF,Sao Paulo (SP),2,139.1,278.2,03/18/2021
58288,568,Hotel K,Salvador (BH),3,263.41,790.23,03/25/2021
58289,568,Hotel BP,Brasilia (DF),4,247.62,990.48,04/01/2021
58290,568,Hotel AU,Recife (PE),3,312.83,938.49,04/08/2021
58291,568,Hotel AU,Recife (PE),2,312.83,625.66,04/15/2021
58292,568,Hotel AU,Recife (PE),2,312.83,625.66,04/22/2021
58302,569,Hotel AU,Recife (PE),2,312.83,625.66,10/24/2019
58303,569,Hotel AF,Sao Paulo (SP),1,139.1,139.1,10/31/2019
58304,569,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,11/07/2019
58311,569,Hotel Z,Aracaju (SE),1,208.04,208.04,12/26/2019
58319,569,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,02/20/2020
58327,569,Hotel K,Salvador (BH),4,263.41,1053.64,04/16/2020
58331,569,Hotel Z,Aracaju (SE),4,208.04,832.16,05/14/2020
58333,569,Hotel Z,Aracaju (SE),4,208.04,832.16,05/28/2020
58335,569,Hotel AF,Sao Paulo (SP),2,139.1,278.2,06/11/2020
58337,569,Hotel A,Florianopolis (SC),2,313.02,626.04,06/25/2020
58338,569,Hotel BD,Natal (RN),1,242.88,242.88,07/02/2020
58339,569,Hotel K,Salvador (BH),4,263.41,1053.64,07/09/2020
58344,569,Hotel AF,Sao Paulo (SP),4,139.1,556.4,08/13/2020
58351,569,Hotel AF,Sao Paulo (SP),3,139.1,417.3,10/01/2020
58356,569,Hotel K,Salvador (BH),1,263.41,263.41,11/05/2020
58368,570,Hotel BD,Natal (RN),3,242.88,728.64,11/07/2019
58369,570,Hotel A,Florianopolis (SC),2,313.02,626.04,11/14/2019
58372,570,Hotel AF,Sao Paulo (SP),1,139.1,139.1,12/05/2019
58374,570,Hotel K,Salvador (BH),2,263.41,526.82,12/19/2019
58379,570,Hotel AF,Sao Paulo (SP),4,139.1,556.4,01/23/2020
58381,570,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,02/06/2020
58382,570,Hotel AU,Recife (PE),2,312.83,625.66,02/13/2020
58384,570,Hotel A,Florianopolis (SC),1,313.02,313.02,02/27/2020
58388,570,Hotel BP,Brasilia (DF),3,247.62,742.86,03/26/2020
58393,570,Hotel AF,Sao Paulo (SP),4,139.1,556.4,04/30/2020
58394,570,Hotel AU,Recife (PE),2,312.83,625.66,05/07/2020
58398,570,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,06/04/2020
58400,570,Hotel AU,Recife (PE),3,312.83,938.49,06/18/2020
58406,570,Hotel Z,Aracaju (SE),1,208.04,208.04,07/30/2020
58407,570,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,08/06/2020
58408,570,Hotel BD,Natal (RN),3,242.88,728.64,08/13/2020
58413,570,Hotel Z,Aracaju (SE),3,208.04,624.12,09/17/2020
58415,570,Hotel A,Florianopolis (SC),1,313.02,313.02,10/01/2020
58418,570,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,10/22/2020
58421,570,Hotel AU,Recife (PE),4,312.83,1251.32,11/12/2020
58422,570,Hotel AU,Recife (PE),3,312.83,938.49,11/19/2020
58424,570,Hotel K,Salvador (BH),2,263.41,526.82,12/03/2020
58425,570,Hotel A,Florianopolis (SC),4,313.02,1252.08,12/10/2020
58440,570,Hotel Z,Aracaju (SE),4,208.04,832.16,03/25/2021
58450,570,Hotel K,Salvador (BH),4,263.41,1053.64,06/03/2021
58451,570,Hotel A,Florianopolis (SC),2,313.02,626.04,06/10/2021
58453,570,Hotel AF,Sao Paulo (SP),3,139.1,417.3,06/24/2021
58458,570,Hotel Z,Aracaju (SE),3,208.04,624.12,07/29/2021
58459,570,Hotel BD,Natal (RN),4,242.88,971.52,08/05/2021
58464,571,Hotel A,Florianopolis (SC),4,313.02,1252.08,10/24/2019
58466,571,Hotel AF,Sao Paulo (SP),4,139.1,556.4,11/07/2019
58472,571,Hotel Z,Aracaju (SE),2,208.04,416.08,12/19/2019
58476,571,Hotel K,Salvador (BH),1,263.41,263.41,01/16/2020
58482,571,Hotel AU,Recife (PE),4,312.83,1251.32,02/27/2020
58484,571,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,03/12/2020
58485,571,Hotel Z,Aracaju (SE),2,208.04,416.08,03/19/2020
58495,571,Hotel A,Florianopolis (SC),3,313.02,939.06,05/28/2020
58496,571,Hotel BP,Brasilia (DF),1,247.62,247.62,06/04/2020
58504,571,Hotel AU,Recife (PE),4,312.83,1251.32,07/30/2020
58506,571,Hotel BD,Natal (RN),3,242.88,728.64,08/13/2020
58510,571,Hotel A,Florianopolis (SC),2,313.02,626.04,09/10/2020
58511,571,Hotel BD,Natal (RN),3,242.88,728.64,09/17/2020
58515,571,Hotel Z,Aracaju (SE),1,208.04,208.04,10/15/2020
58517,571,Hotel K,Salvador (BH),1,263.41,263.41,10/29/2020
58518,571,Hotel BP,Brasilia (DF),1,247.62,247.62,11/05/2020
58520,571,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,11/19/2020
58521,571,Hotel Z,Aracaju (SE),4,208.04,832.16,11/26/2020
58522,571,Hotel Z,Aracaju (SE),1,208.04,208.04,12/03/2020
58524,571,Hotel AF,Sao Paulo (SP),2,139.1,278.2,12/17/2020
58529,571,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,01/21/2021
58534,571,Hotel BP,Brasilia (DF),2,247.62,495.24,02/25/2021
58539,571,Hotel A,Florianopolis (SC),1,313.02,313.02,04/01/2021
58541,571,Hotel BP,Brasilia (DF),1,247.62,247.62,04/15/2021
58546,571,Hotel AF,Sao Paulo (SP),2,139.1,278.2,05/20/2021
58548,571,Hotel AF,Sao Paulo (SP),4,139.1,556.4,06/03/2021
58549,571,Hotel BD,Natal (RN),3,242.88,728.64,06/10/2021
58558,571,Hotel BP,Brasilia (DF),2,247.62,495.24,08/12/2021
58570,571,Hotel A,Florianopolis (SC),3,313.02,939.06,11/04/2021
58571,571,Hotel AF,Sao Paulo (SP),2,139.1,278.2,11/11/2021
58574,571,Hotel BP,Brasilia (DF),4,247.62,990.48,12/02/2021
58577,571,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,12/23/2021
58579,571,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,01/06/2022
58580,571,Hotel BD,Natal (RN),1,242.88,242.88,01/13/2022
58584,571,Hotel Z,Aracaju (SE),1,208.04,208.04,02/10/2022
58585,571,Hotel A,Florianopolis (SC),3,313.02,939.06,02/17/2022
58586,571,Hotel Z,Aracaju (SE),1,208.04,208.04,02/24/2022
